index,A,B,C,beta,omega,phi,tc_delta,mse_resid,oscillations,damping_factor,min_rel_err,max_rel_err
0,6.742297977398177,-0.9496111468916775,-0.007850145068865416,0.1,6.0,3.3000000000000003,4.0,0.00020456747581628238,2.585997453878508,2.016122289378543,-0.035965970100545336,0.0258256990673564
0,6.58746552178231,-0.7693885825247238,-0.006394442733254541,0.1,6.0,3.4000000000000004,1.0,0.00023531620979497063,3.8608295666989387,2.005357398134397,-0.04297592006549033,0.02954070968750513
0,6.646858723189291,-0.8390675431065522,-0.008235016953288654,0.1,6.0,3.4000000000000004,2.0,0.00020818460997718355,3.2155306571704427,1.698170037912451,-0.04093127410332057,0.026817700585115022
0,6.6923111009576495,-0.8914349525835163,-0.008904619275608427,0.1,6.0,3.4000000000000004,3.0,0.0002004920274202774,2.8446639813411436,1.668487865665668,-0.038372440833850684,0.025908980035340298
0,6.74165144738731,-0.9487017686683581,-0.008074225477852442,0.1,6.0,3.4000000000000004,4.0,0.00020385200182058654,2.585997453878508,1.9582926173964343,-0.03535634477064073,0.026398555995573954
0,6.585594914445121,-0.7668300743447394,-0.007160399578886853,0.1,6.0,3.5,1.0,0.0002321752528580427,3.8608295666989387,1.7848865972177814,-0.043091223177045807,0.0297013294512734
0,6.645299576567258,-0.8369176765759545,-0.008861314036338039,0.1,6.0,3.5,2.0,0.00020508806363607582,3.2155306571704427,1.5741037825465536,-0.040644982949692696,0.027233961636139177
0,6.690798694150979,-0.8894067989883467,-0.009318353552669738,0.1,6.0,3.5,3.0,0.0001987176922915249,2.8446639813411436,1.5907795906240128,-0.03780424102755528,0.026526724098264447
0,6.741420550024113,-0.9483369125427812,-0.008225547403946792,0.1,6.0,3.5,4.0,0.00020351510385922732,2.585997453878508,1.921527459857867,-0.03470792883261154,0.027026520213204227
0,6.583755289262504,-0.7643158651397566,-0.007891963156004753,0.1,6.0,3.6,1.0,0.00022896954042601997,3.8608295666989387,1.6141228108289976,-0.04308245196549705,0.030011471754488157
0,6.64396044720011,-0.8350617646071714,-0.009431172068266658,0.1,6.0,3.6,2.0,0.00020222685861647077,3.2155306571704427,1.4757122419190583,-0.04023016793649329,0.027781274574015365
