index,A,B,C,beta,omega,phi,tc_delta,mse_resid,oscillations,damping_factor,min_rel_err,max_rel_err
0,7.075091006456255,-1.412324728161225,-0.00971142686251239,0.1,6.0,0.2,5.0,0.0021270030582208606,3.147292373094538,2.4238194657282492,-0.1274538485244465,0.12959505149186198
0,7.1215855455714205,-1.4628626614086082,-0.007987049322415285,0.1,6.0,0.2,6.0,0.002059359156380684,2.9802355944605234,3.052572154323107,-0.12822929803781882,0.12239015860326802
0,7.166995123873157,-1.5119900832496311,-0.007680791809166906,0.1,6.0,0.2,7.0,0.0019937467437555665,2.8400283913712747,3.2808902189942937,-0.1282107845963717,0.11442176232111884
0,7.20981905263538,-1.5580825023502198,-0.006756404491431774,0.1,6.0,0.2,8.0,0.0019396560220536973,2.719460277789295,3.843470552831572,-0.1284659738994744,0.10761059387067326
0,7.248440098039222,-1.599310685380917,-0.004348179310175171,0.1,6.0,0.2,9.0,0.0018972264993912344,2.6138805926987785,6.130192935536533,-0.1291344508352974,0.10417056337860953
0,7.283543077317383,-1.636417391718227,-0.0006586720679788161,0.1,6.0,0.2,10.0,0.0018573625978264105,2.5201141146669945,41.406983112241136,-0.1297981117029523,0.10354559937668954
0,6.915909455241338,-1.2374162807905793,-0.01627856274335726,0.1,6.0,0.30000000000000004,2.0,0.0024266321824112057,4.000825572251431,1.2669180323219134,-0.12449085776462591,0.16011872002500305
0,6.978742288521815,-1.3071735706839993,-0.013835911284728872,0.1,6.0,0.30000000000000004,3.0,0.002300899966106268,3.62084196551162,1.5746144745892376,-0.12587719240183867,0.12938118682202773
0,7.030132421410183,-1.3636774497663353,-0.009153272447611306,0.1,6.0,0.30000000000000004,4.0,0.0022236479565479607,3.3532788868905343,2.4830417346570752,-0.12853912007010332,0.13105582872512728
0,7.076898924097838,-1.4146591092953757,-0.005011817145947395,0.1,6.0,0.30000000000000004,5.0,0.00215159798670999,3.147292373094538,4.704411820102958,-0.13047723832407948,0.1262871507757602
0,7.122354868401867,-1.463927309832033,-0.003597410074412166,0.1,6.0,0.30000000000000004,6.0,0.0020777995205277285,2.9802355944605234,6.7823206119161785,-0.1307312979274082,0.11967151346349322
0,7.166194891227052,-1.5112280915547878,-0.00333421224485711,0.1,6.0,0.30000000000000004,7.0,0.002011224617447105,2.8400283913712747,7.554148629289159,-0.13042148141499638,0.11375980061187341
0,7.207196046952284,-1.5551940413942056,-0.002295013422441608,0.1,6.0,0.30000000000000004,8.0,0.001954538227903341,2.719460277789295,11.29400832101796,-0.1303647089094393,0.10907879052977658
0,7.244193304132396,-1.5944819557481327,0.00022844870594958266,0.1,6.0,0.30000000000000004,9.0,0.0019042948012125518,2.6138805926987785,116.32676644854256,-0.13054183548835047,0.10688891121946519
0,7.278140670207882,-1.6301432107346985,0.003977325347314292,0.1,6.0,0.30000000000000004,10.0,0.0018514357508658808,2.5201141146669945,6.830985936463812,-0.13053621438748694,0.10610770891694288
0,6.846815081600326,-1.1606371996695732,-0.015698163682030905,0.1,6.0,0.4,1.0,0.0026586888042851556,4.655470515215038,1.2322430648349345,-0.126008035300575,0.17725734411047214
0,6.918865310682726,-1.2412714990324347,-0.011097798166176807,0.1,6.0,0.4,2.0,0.002475560175421511,4.000825572251431,1.8641407968887413,-0.12860321460934326,0.1576375918821945
0,6.979957901741052,-1.3089306601859105,-0.008838357202182776,0.1,6.0,0.4,3.0,0.002340617539120459,3.62084196551162,2.4682766835573036,-0.1295610086059477,0.1306496176373069
0,7.030225462147525,-1.3639919257014732,-0.004254727215802095,0.1,6.0,0.4,4.0,0.002247245183263039,3.3532788868905343,5.343044949452909,-0.13161125889811637,0.1297917753671264
0,7.07650703162297,-1.4142729101405473,-0.0004512860901532689,0.1,6.0,0.4,5.0,0.0021607052515470546,3.147292373094538,52.231202519456566,-0.13279818091615644,0.12262856246693914
0,7.120803875141782,-1.4621530315390423,0.000669967032313562,0.1,6.0,0.4,6.0,0.0020824342884320094,2.9802355944605234,36.373755747599155,-0.1325441704857676,0.11713205700668321
0,7.162993166079008,-1.507540295855792,0.0009104845830298358,0.1,6.0,0.4,7.0,0.0020150515286017873,2.8400283913712747,27.59593305137072,-0.13192568368751773,0.11340492733380445
0,7.202204062608917,-1.5494144081069443,0.002059629943739767,0.1,6.0,0.4,8.0,0.001954902196612996,2.719460277789295,12.537967583419375,-0.13150699413724218,0.11067522766600005
0,7.237713652428765,-1.5869147842859066,0.004685148660376878,0.1,6.0,0.4,9.0,0.001895866985531914,2.6138805926987785,5.645195415415248,-0.13114497891764765,0.10936039662988914
0,7.27064389442383,-1.621290655031821,0.008478922137464595,0.1,6.0,0.4,10.0,0.0018295617162705745,2.5201141146669945,3.186904004908943,-0.13044285136398368,0.10802276083591764
0,6.8488926614101615,-1.1634133947515366,-0.010626649167125225,0.1,6.0,0.5,1.0,0.002704941671888606,4.655470515215038,1.8246789689683982,-0.12998649304054827,0.17801263855762064
0,6.919813653617814,-1.2425968881180545,-0.006025495588694425,0.1,6.0,0.5,2.0,0.0025064761312261455,4.000825572251431,3.4370530739676863,-0.13210791837414315,0.1544316683859056
0,6.979034209493064,-1.3080170718704798,-0.003941662658222364,0.1,6.0,0.5,3.0,0.002363165862977147,3.62084196551162,5.530733201051328,-0.1325909161607456,0.13324520808447107
0,7.028309429868406,-1.3617911077571296,0.0005152820914037133,0.1,6.0,0.5,4.0,0.002253800819761213,3.3532788868905343,44.04678299761937,-0.1339551751776489,0.12756245334149852
0,7.074047323160645,-1.411326068461558,0.003955978662555343,0.1,6.0,0.5,5.0,0.0021548559996547667,3.147292373094538,5.945962591676871,-0.13438195613962436,0.11876429525852808
0,7.117090101844995,-1.4577286635681332,0.004809695864437191,0.1,6.0,0.5,6.0,0.002073761471645041,2.9802355944605234,5.051354266654551,-0.13364671406550685,0.114842767410059
0,7.157585583097998,-1.5011583285290104,0.005047627387517795,0.1,6.0,0.5,7.0,0.0020056450074674038,2.8400283913712747,4.956646668760335,-0.13270731618362047,0.11335594365275743
0,7.195087486821002,-1.5410320647644307,0.006303077243466668,0.1,6.0,0.5,8.0,0.0019412760328998073,2.719460277789295,4.074814055736975,-0.13188802024248622,0.1123456378833114
0,7.22927584868014,-1.576934432213518,0.009021399674629588,0.1,6.0,0.5,9.0,0.0018727286401238748,2.6138805926987785,2.913321821978927,-0.13095435029732616,0.11151593209966565
0,7.2613417250231524,-1.6102040699646691,0.012848491613029811,0.1,6.0,0.5,10.0,0.0017928742960198773,2.5201141146669945,2.0887070099493776,-0.12954517240683663,0.10924856116744151
0,6.849003781294796,-1.1637090814127475,-0.00565891605936053,0.1,6.0,0.6000000000000001,1.0,0.002733834545895087,4.655470515215038,3.4273615571302223,-0.1333813757036722,0.17877151124147636
0,6.918834741081023,-1.24148906720783,-0.001088855514805212,0.1,6.0,0.6000000000000001,2.0,0.0025193230205899373,4.000825572251431,19.002966116367958,-0.13492431492151777,0.15065866657142515
0,6.976108215587125,-1.3045956959672234,0.0008324184266831833,0.1,6.0,0.6000000000000001,3.0,0.00236862589610664,3.62084196551162,26.120591402680667,-0.13490253717334177,0.13488324461915938
0,7.02454122260886,-1.3572648382264454,0.005142573678285703,0.1,6.0,0.6000000000000001,4.0,0.002243886701474204,3.3532788868905343,4.398785909985882,-0.13553217079873858,0.12449216195669256
0,7.069695275743431,-1.4060327359429095,0.008206942553182689,0.1,6.0,0.6000000000000001,5.0,0.002134940195779748,3.147292373094538,2.8553726044169836,-0.13521677804329427,0.11482883888134997
0,7.111408415610718,-1.4508891632506362,0.00882417515717876,0.1,6.0,0.6000000000000001,6.0,0.0020525512481456305,2.9802355944605234,2.7403678670753524,-0.1340352806852042,0.11286186541721135
0,7.150204406488372,-1.4923591090674355,0.009077918268494703,0.1,6.0,0.6000000000000001,7.0,0.0019836991029248074,2.8400283913712747,2.739907000937889,-0.13276683899177977,0.11360485525427164
0,7.186121947172083,-1.530374512566202,0.010436719293703038,0.1,6.0,0.6000000000000001,8.0,0.001914469599862733,2.719460277789295,2.4438945954494034,-0.13151888416653024,0.1140376742111686
0,7.219179154335327,-1.564897267159174,0.013241314824640082,0.1,6.0,0.6000000000000001,9.0,0.0018359311109173012,2.6138805926987785,1.969715354156947,-0.12999472784735155,0.1132973460411658
0,7.250544790052611,-1.5972553093284692,0.01709145487579629,0.1,6.0,0.6000000000000001,10.0,0.0017427517455013677,2.5201141146669945,1.5575573885076233,-0.12788330895830924,0.1097603723046013
0,6.8472493535025745,-1.1616463378294224,-0.000815616229233665,0.1,6.0,0.7000000000000001,1.0,0.002745322614808618,4.655470515215038,23.737600605799614,-0.13611616950048544,0.17950834025056306
0,6.916057817886516,-1.23810701690455,0.0036995601590691027,0.1,6.0,0.7000000000000001,2.0,0.0025145913333578613,4.000825572251431,5.5777216915433145,-0.13700109848143066,0.14647603559847344
0,6.971360627364996,-1.2988849884631284,0.0054739051530283064,0.1,6.0,0.7000000000000001,3.0,0.0023575552899959607,3.62084196551162,3.9547786335091795,-0.13645738235446284,0.13554790634432531
0,7.019113473912926,-1.3506484645734975,0.009622695567703995,0.1,6.0,0.7000000000000001,4.0,0.0022184659645402473,3.3532788868905343,2.3393453096908865,-0.13632630705834914,0.12310234283833078
0,7.063655787394753,-1.3986438586215653,0.012306127484790458,0.1,6.0,0.7000000000000001,5.0,0.0021021041592605284,3.147292373094538,1.894237728792959,-0.1353083318606868,0.11094490128138754
0,7.103980402694253,-1.441902582430493,0.012720437997928352,0.1,6.0,0.7000000000000001,6.0,0.0020197780988386654,2.9802355944605234,1.8892203013047728,-0.13371972619633035,0.1112367697282939
0,7.141109732164363,-1.4814540745833575,0.013005589226713694,0.1,6.0,0.7000000000000001,7.0,0.0019501291111664342,2.8400283913712747,1.8984838604882617,-0.13211801069587514,0.11413815954024856
0,7.17560679740383,-1.517799050247889,0.014464919249132426,0.1,6.0,0.7000000000000001,8.0,0.0018755214577502234,2.719460277789295,1.7488276568831906,-0.13042363232845336,0.1157010032771842
0,7.207742204894974,-1.5511843135244447,0.017350730459576358,0.1,6.0,0.7000000000000001,9.0,0.0017867464251938223,2.6138805926987785,1.490027866682987,-0.1283028380949016,0.11465627018845023
0,7.238582062148003,-1.5828395753214868,0.021213418654340427,0.1,6.0,0.7000000000000001,10.0,0.0016807834445282579,2.5201141146669945,1.2435836023673519,-0.12550883104726693,0.10954913373750517
0,6.843771402550249,-1.157399782390788,0.003895372447998674,0.1,6.0,0.8,1.0,0.002739846206886947,4.655470515215038,4.952028754808908,-0.13814040098896146,0.18020070393584137
0,6.911646282242411,-1.2326533555584707,0.008338007341740498,0.1,6.0,0.8,2.0,0.002493180875329079,4.000825572251431,2.463924742521601,-0.13831033814344013,0.14664225588437282
0,6.965002727328534,-1.291142544687209,0.009981210586660724,0.1,6.0,0.8,3.0,0.002330878379560246,3.62084196551162,2.155955154399043,-0.1372377382557813,0.13599287305656166
0,7.012243782283434,-1.3422093207427608,0.013957585070549172,0.1,6.0,0.8,4.0,0.002178797733697049,3.3532788868905343,1.602723911954814,-0.1363396626634213,0.12242561098597923
0,7.056153942588644,-1.389435707748774,0.01626228092324372,0.1,6.0,0.8,5.0,0.0020576797078854926,3.147292373094538,1.423986088120896,-0.1346756211645708,0.10722381866793103
0,7.095048512181908,-1.4310628472778406,0.016507281999059265,0.1,6.0,0.8,6.0,0.0019765797918371007,2.9802355944605234,1.4448803537729547,-0.13272072153341233,0.11052309567790329
0,7.130585100197033,-1.4687837673842994,0.01683576085251251,0.1,6.0,0.8,7.0,0.0019060397105208047,2.8400283913712747,1.4540316693053834,-0.1307859448038828,0.1149376056211634
0,7.16386189133852,-1.5036887472836975,0.018392351167055593,0.1,6.0,0.8,8.0,0.0018256702239589293,2.719460277789295,1.3626033394950137,-0.1286376863565126,0.11728711335733887
0,7.195301717335341,-1.5361995619783189,0.021354521174168792,0.1,6.0,0.8,9.0,0.0017266481908131052,2.6138805926987785,1.198965119571152,-0.12592647271628352,0.11555334325255497
0,7.225800869158507,-1.5673753450910768,0.025217541335334562,0.1,6.0,0.8,10.0,0.0016087618905796701,2.5201141146669945,1.0359028293365555,-0.12248466012571985,0.10862057579041597
0,6.838740549781241,-1.151180743292283,0.008475250837106402,0.1,6.0,0.9,1.0,0.002718212527013136,4.655470515215038,2.2638085987421466,-0.13942429728719444,0.18082920491972923
0,6.90578703634864,-1.2253608554188964,0.012831840147607493,0.1,6.0,0.9,2.0,0.0024562942691461922,4.000825572251431,1.5915629160526987,-0.13884225890919408,0.1485204195242821
0,6.957267524467248,-1.2816539655652583,0.014357869073872657,0.1,6.0,0.9,3.0,0.002289804261028253,3.62084196551162,1.4877485869374973,-0.13724247053056357,0.1373130242341921
0,7.004167948764609,-1.3322381934253094,0.018152429053493027,0.1,6.0,0.9,4.0,0.0021263719961952666,3.3532788868905343,1.2231955197284834,-0.13558881129782693,0.12087425004831322
0,7.047430154893693,-1.3787038203554038,0.020085383717648925,0.1,6.0,0.9,5.0,0.002003143672076875,3.147292373094538,1.1440357490274082,-0.13334829817819915,0.10420724481616597
0,7.084874256936003,-1.4186875056861652,0.020192667274093218,0.1,6.0,0.9,6.0,0.001924240897889177,2.9802355944605234,1.1709593111441932,-0.13106846597701044,0.11182178168209365
0,7.118936700609717,-1.4547168100122896,0.020571994063956517,0.1,6.0,0.9,7.0,0.0018527145139334426,2.8400283913712747,1.1785576104822435,-0.12880647271456,0.11598044516901644
0,7.151227636865297,-1.4884524378609694,0.022221527634442427,0.1,6.0,0.9,8.0,0.001766347785394606,2.719460277789295,1.116374222290889,-0.12620760885212917,0.11874904142398154
0,7.182213934752861,-1.5203716675699437,0.025254102172483375,0.1,6.0,0.9,9.0,0.0016573145343706964,2.6138805926987785,1.003382643333173,-0.12292496349913802,0.11595795457372053
0,6.832347650607737,-1.1432266356797491,0.012930782638063465,0.1,6.0,1.0,1.0,0.002681508547740806,4.655470515215038,1.473520806485591,-0.13995428894093356,0.18137713880683728
0,6.898683942204652,-1.2164841217082238,0.01719007460379799,0.1,6.0,1.0,2.0,0.002405365502665798,4.000825572251431,1.1794442914938958,-0.13860126750134044,0.15028721185533583
0,6.948404819861571,-1.2707265976153677,0.018609488236582834,0.1,6.0,1.0,3.0,0.002235774685261602,3.62084196551162,1.1380633555139477,-0.13648408286784433,0.13853655666199355
0,6.8247992693886905,-1.1337951739277123,0.0172710636473139,0.1,6.0,1.1,1.0,0.0026310467577487263,4.655470515215038,1.0941182672942933,-0.1397297464178918,0.1818301284502383
0,7.235677125484813,-1.5823223127884773,0.02550790664243681,0.1,6.0,2.9000000000000004,9.0,0.0016801143923980885,2.6138805926987785,1.033877021589854,-0.11407408507028467,0.09156225938844362
0,7.27684237302088,-1.626834591796995,0.022399801169790623,0.1,6.0,2.9000000000000004,10.0,0.001681702450685714,2.5201141146669945,1.2104531490150139,-0.11683107043414433,0.08660053673489888
0,7.100691598724097,-1.4369397081778903,0.023553668685313653,0.1,6.0,3.0,6.0,0.001894700633523692,2.9802355944605234,1.0167840711468874,-0.11533113885291046,0.13174429504377716
0,7.150254984727235,-1.4909724524034553,0.022984947474938525,0.1,6.0,3.0,7.0,0.0018341851754004627,2.8400283913712747,1.081122369345653,-0.11606007510461262,0.1188057356352967
0,7.19873925543052,-1.543644040499613,0.022515757571960136,0.1,6.0,3.0,8.0,0.001781045324667085,2.719460277789295,1.1426397976070333,-0.11683668616302058,0.10431408581157807
0,7.243298104558925,-1.591887067287609,0.020675436743071762,0.1,6.0,3.0,9.0,0.001754001815997499,2.6138805926987785,1.2832353411035302,-0.11857237625981283,0.09423188202241888
0,7.283056565703463,-1.6347054452288794,0.01737138028189561,0.1,6.0,3.0,10.0,0.0017496341559012302,2.5201141146669945,1.5683895183740462,-0.1210398345367719,0.09095099568629257
0,7.061407842396478,-1.3951877861404665,0.021424049085959317,0.1,6.0,3.1,5.0,0.0020048172043621586,3.147292373094538,1.0853751163335033,-0.11771679448801808,0.13521960388817778
0,7.109679501986102,-1.4480247997104612,0.018964670473514994,0.1,6.0,3.1,6.0,0.0019581009575191264,2.9802355944605234,1.2725634592778645,-0.11967046954844864,0.12914673612478803
0,7.158288303931231,-1.5009138835516582,0.018483963523742805,0.1,6.0,3.1,7.0,0.0018958009832470328,2.8400283913712747,1.3533478012113238,-0.12023619617673195,0.11722001075055265
0,7.205298765405106,-1.5518770569586904,0.01786829188361723,0.1,6.0,3.1,8.0,0.0018437745456565432,2.719460277789295,1.4475148371452604,-0.12096471264572803,0.1049299586009559
0,7.248139529495049,-1.5981037543802166,0.015825252755216276,0.1,6.0,3.1,9.0,0.0018144564795834132,2.6138805926987785,1.683073438699059,-0.12251382892269329,0.09710476658996875
0,7.286469855831916,-1.639186913097074,0.012369523975297197,0.1,6.0,3.1,10.0,0.0018017346954345742,2.5201141146669945,2.2086364794240056,-0.12456252746853913,0.09511217736287803
0,7.021123668902975,-1.3519661486688048,0.021317433869176783,0.1,6.0,3.2,4.0,0.0020973945346888716,3.3532788868905343,1.0570113308553788,-0.11859273375264348,0.12957234326315153
0,7.068649222990031,-1.404225869972275,0.016543588017842267,0.1,6.0,3.2,5.0,0.0020657324176699024,3.147292373094538,1.4146728312078944,-0.12210312207571376,0.13338313401554025
0,7.116338332017918,-1.4562765426623567,0.01437654822626444,0.1,6.0,3.2,6.0,0.0020094742856338666,2.9802355944605234,1.688254741614417,-0.12359921165682843,0.12637671946083995
0,7.16375112498244,-1.507750795909378,0.013977788305764613,0.1,6.0,3.2,7.0,0.0019456174547019783,2.8400283913712747,1.7977937125760723,-0.1239493886601617,0.11586782827883851
0,7.20910243688221,-1.5567861540138597,0.013227712063900983,0.1,6.0,3.2,8.0,0.0018935136762269979,2.719460277789295,1.961521068412124,-0.12453731809154162,0.10585938552545963
0,7.25017625175728,-1.6009272519060405,0.011015181362731774,0.1,6.0,3.2,9.0,0.0018599295198232727,2.6138805926987785,2.4223042713918135,-0.1257857114587927,0.10005992427817538
0,7.287112816045866,-1.6403028252060858,0.007443571443849634,0.1,6.0,3.2,10.0,0.0018369463165156487,2.5201141146669945,3.6727504567300406,-0.12731341657419337,0.09893660065064257
0,6.9732296916089656,-1.2999704267036414,0.021009494243605265,0.1,6.0,3.3000000000000003,3.0,0.002216469442418716,3.62084196551162,1.0312563228402623,-0.11973621173795065,0.12803271902001287
0,7.026370850527307,-1.3587021277586828,0.016252778535338748,0.1,6.0,3.3000000000000003,4.0,0.0021611036409897853,3.3532788868905343,1.393302407548786,-0.12308087157576006,0.13100030900108747
0,7.073672073284511,-1.4105298007229763,0.011700794920006405,0.1,6.0,3.3000000000000003,5.0,0.002112182548572334,3.147292373094538,2.009165203968615,-0.12600349901517396,0.13083172789811787
0,7.120555242910836,-1.4615517819028145,0.009845366498913155,0.1,6.0,3.3000000000000003,6.0,0.002047577579752477,2.9802355944605234,2.4741787284136105,-0.12699522579571232,0.12355395950653542
0,7.166584205454479,-1.511402604959371,0.009515481135138462,0.1,6.0,3.3000000000000003,7.0,0.001982428174983096,2.8400283913712747,2.6472695450962047,-0.12709118918128826,0.11478611335771553
0,7.210162983364668,-1.55837468219321,0.008640670765673524,0.1,6.0,3.3000000000000003,8.0,0.0019291363865926987,2.719460277789295,3.005890639077289,-0.12745859759297185,0.10705085605050889
0,7.2494904956040385,-1.6004439821025445,0.006285415543048067,0.1,6.0,3.3000000000000003,9.0,0.0018896037003861478,2.6138805926987785,4.243803163957613,-0.12831334489119128,0.10298603804073922
0,7.285110519376202,-1.6381932688919392,0.0026258753304143068,0.1,6.0,3.3000000000000003,10.0,0.0018549231785288287,2.5201141146669945,10.397759875329315,-0.1292430007782036,0.10230338955937676
0,6.9140830334042676,-1.2350616556030483,0.018455257438492204,0.1,6.0,3.4000000000000004,2.0,0.002401130615645093,4.000825572251431,1.1153656889003667,-0.12262762244791349,0.16090126900686683
0,6.977586118617859,-1.3056327226695794,0.01593609862107269,0.1,6.0,3.4000000000000004,3.0,0.002279425230907601,3.62084196551162,1.3654876199781938,-0.12417392463807135,0.1289422999433486
0,7.029474754639008,-1.3627734355248782,0.011222618012783271,0.1,6.0,3.4000000000000004,4.0,0.0022087803134453895,3.3532788868905343,2.023849565779561,-0.12706167466863852,0.13127194801924627
0,7.076419809554093,-1.4140254120525957,0.006950902934671654,0.1,6.0,3.4000000000000004,5.0,0.0021432646074324426,3.147292373094538,3.3905077401271257,-0.12930212222146784,0.1277141987861088
0,7.122324124923033,-1.4638381397886677,0.005408983834421843,0.1,6.0,3.4000000000000004,6.0,0.002071823641482489,2.9802355944605234,4.5105149278781145,-0.12977241470579332,0.12078505841883652
0,7.166829082995359,-1.5119117633412484,0.005130310806483518,0.1,6.0,3.4000000000000004,7.0,0.002005625876109161,2.8400283913712747,4.9116964526156455,-0.12958621728602712,0.11399803315123504
0,7.2085874398867595,-1.5567614708108124,0.004138186398697785,0.1,6.0,3.4000000000000004,8.0,0.0019501306217202924,2.719460277789295,6.269902322833572,-0.12966593763435402,0.10844938425596982
0,7.246245568587941,-1.5968402977555547,0.0016607883872189755,0.1,6.0,3.4000000000000004,9.0,0.0019032714393191566,2.6138805926987785,16.024922360613495,-0.1300541772280692,0.10578389695092026
0,7.280657734861796,-1.6330845947044073,-0.0020653745170756965,0.1,6.0,3.4000000000000004,10.0,0.0018558931719048633,2.5201141146669945,13.178276556323581,-0.1303312558924566,0.10511757646532852
0,6.845359193108576,-1.1587374179881609,0.017829964926314258,0.1,6.0,3.5,1.0,0.0026344731599172743,4.655470515215038,1.0831367520695871,-0.12420585536531024,0.17695095912301018
0,6.917882223445103,-1.23997815315927,0.013241595094919602,0.1,6.0,3.5,2.0,0.0024573716446663926,4.000825572251431,1.5607109569891269,-0.12696080158119455,0.1587664686157493
0,6.979718105230234,-1.3085311713502437,0.010906455056416908,0.1,6.0,3.5,3.0,0.002326168548370587,3.62084196551162,1.9996279948915177,-0.12810352292711788,0.13004769689242962
0,7.030438227758655,-1.3641755471661212,0.006277779864554344,0.1,6.0,3.5,4.0,0.0022395169224261936,3.3532788868905343,3.6217037885971473,-0.13041879382916122,0.13044127197176075
0,7.07692993818902,-1.4147551997650618,0.0023300350480277565,0.1,6.0,3.5,5.0,0.0021587739158674935,3.147292373094538,10.119698993101501,-0.13192097691317406,0.12418335116010534
0,7.121721705200674,-1.4632249506242063,0.0010895393325472402,0.1,6.0,3.5,6.0,0.0020821586268232827,2.9802355944605234,22.38292990615469,-0.13187566480632235,0.11816165643914596
0,7.164604958541586,-1.5094158596300735,0.0008420814187956871,0.1,6.0,3.5,7.0,0.002015098193540761,2.8400283913712747,29.874701462731537,-0.1313873106144921,0.11351513306098504
0,7.204553258923056,-1.5521520127328214,-0.00026183495052050504,0.1,6.0,3.5,8.0,0.0019564875470123922,2.719460277789295,98.799645199344,-0.13112448072155616,0.10999917075405329
0,7.240662951414962,-1.5903747491243765,-0.0028462280661881445,0.1,6.0,3.5,9.0,0.0019012109022671598,2.6138805926987785,9.312762435878343,-0.13099149215202754,0.10836711758966451
0,7.273998415701405,-1.6252644679911454,-0.006622863604032997,0.1,6.0,3.5,10.0,0.0018405301185184899,2.5201141146669945,4.090034576084379,-0.1305812582044617,0.10730796225221662
0,6.848271393005046,-1.1625647146987657,0.012725134399774199,0.1,6.0,3.6,1.0,0.0026877898992953386,4.655470515215038,1.5226619986549281,-0.12839721084035272,0.1776964777258716
0,6.919659209011772,-1.2423483666280672,0.00811990816234117,0.1,6.0,3.6,2.0,0.0024958229828309178,4.000825572251431,2.5500049626790102,-0.13072993471264474,0.15584309009803032
0,6.979670626181697,-1.308712481046486,0.00596437744111912,0.1,6.0,3.6,3.0,0.0023558798857580454,3.62084196551162,3.657024542701552,-0.13141490124853536,0.13227994134497717
0,7.029341284894596,-1.3630010464909583,0.0014519107812724415,0.1,6.0,3.6,4.0,0.002253117564092201,3.3532788868905343,15.64606062658612,-0.1330717894139192,0.12859933526627298
0,7.075311094564253,-1.41285003147072,-0.002141901637992355,0.1,6.0,3.6,5.0,0.0021590552815883607,3.147292373094538,10.993735709816965,-0.13381396965189593,0.12038764039825366
0,7.118885663703003,-1.459876566836269,-0.00310336236346892,0.1,6.0,3.6,6.0,0.0020789409995847483,2.9802355944605234,7.840294900895962,-0.13327499644882318,0.11576055587063418
0,7.16008848597656,-1.5041231217730529,-0.0033400094438226086,0.1,6.0,3.6,7.0,0.0020111258416201263,2.8400283913712747,7.505583178090252,-0.13247028401014654,0.11333953815686004
0,7.198288445653945,-1.5448143900180993,-0.004551630206158484,0.1,6.0,3.6,8.0,0.0019485965523120636,2.719460277789295,5.656634070462352,-0.1318216165538346,0.11164528865366966
0,7.2330044858554645,-1.5813563932556365,-0.007232274375901029,0.1,6.0,3.6,9.0,0.001884077263587243,2.6138805926987785,3.6442118367930973,-0.1311287547894549,0.11066172965920165
0,7.265410549475856,-1.615063336818174,-0.011046795273789989,0.1,6.0,3.6,10.0,0.0018098495191959348,2.5201141146669945,2.436699659327337,-0.1300139332839172,0.10882439696165305
