Date,Adj Close,Close,High,Low,Open,Volume,SEC_ID
2006-01-27,44.485904693603516,63.900001525878906,64.02999877929688,63.474998474121094,63.5,516400,VTI
2006-01-30,44.531166076660156,63.96500015258789,64.09500122070312,63.8849983215332,63.95000076293945,526800,VTI
2006-01-31,44.311885833740234,63.650001525878906,63.98500061035156,63.58000183105469,63.85499954223633,385400,VTI
2006-02-01,44.48242950439453,63.89500045776367,63.94499969482422,63.650001525878906,63.689998626708984,578000,VTI
2006-02-02,44.08560562133789,63.32500076293945,63.86000061035156,63.165000915527344,63.775001525878906,428800,VTI
2006-02-03,43.86980056762695,63.01499938964844,63.34000015258789,62.82500076293945,63.05500030517578,452600,VTI
2006-02-06,43.97422409057617,63.165000915527344,63.165000915527344,62.904998779296875,63.04499816894531,348200,VTI
2006-02-07,43.54606246948242,62.54999923706055,63.15999984741211,62.5,63.0,570000,VTI
2006-02-08,43.859344482421875,63.0,63.09000015258789,62.505001068115234,62.619998931884766,396400,VTI
2006-02-09,43.77580642700195,62.880001068115234,63.45500183105469,62.81999969482422,63.17499923706055,213000,VTI
2006-02-10,43.86631774902344,63.0099983215332,63.130001068115234,62.404998779296875,62.83000183105469,359000,VTI
2006-02-13,43.66789627075195,62.724998474121094,62.970001220703125,62.54499816894531,62.970001220703125,334200,VTI
2006-02-14,44.082122802734375,63.31999969482422,63.474998474121094,62.650001525878906,62.724998474121094,131000,VTI
2006-02-15,44.249210357666016,63.560001373291016,63.61000061035156,63.224998474121094,63.33000183105469,204600,VTI
2006-02-16,44.593814849853516,64.05500030517578,64.1050033569336,63.63999938964844,63.665000915527344,194200,VTI
2006-02-17,44.54161071777344,63.97999954223633,64.1500015258789,63.875,64.08999633789062,240600,VTI
2006-02-21,44.41630172729492,63.79999923706055,64.2750015258789,63.73500061035156,64.17500305175781,294200,VTI
2006-02-22,44.7643928527832,64.30000305175781,64.375,63.845001220703125,63.845001220703125,287600,VTI
2006-02-23,44.65299987792969,64.13999938964844,64.41999816894531,63.970001220703125,64.18000030517578,153800,VTI
2006-02-24,44.72261428833008,64.23999786376953,64.3499984741211,64.0,64.06999969482422,180400,VTI
2006-02-27,44.85140609741211,64.42500305175781,64.6500015258789,64.3499984741211,64.3499984741211,460600,VTI
2006-02-28,44.40935134887695,63.790000915527344,64.33999633789062,63.724998474121094,64.30000305175781,358400,VTI
2006-03-01,44.799190521240234,64.3499984741211,64.44999694824219,63.89500045776367,64.07499694824219,216400,VTI
2006-03-02,44.76787185668945,64.30500030517578,64.37999725341797,64.00499725341797,64.25,148800,VTI
2006-03-03,44.69477462768555,64.19999694824219,64.71499633789062,64.0999984741211,64.12999725341797,323200,VTI
2006-03-06,44.36756896972656,63.72999954223633,64.31999969482422,63.6349983215332,64.31999969482422,279800,VTI
2006-03-07,44.18656921386719,63.470001220703125,63.654998779296875,63.32500076293945,63.57500076293945,218400,VTI
2006-03-08,44.311885833740234,63.650001525878906,63.744998931884766,63.099998474121094,63.36000061035156,491800,VTI
2006-03-09,44.075172424316406,63.310001373291016,63.875,63.30500030517578,63.744998931884766,258400,VTI
2006-03-10,44.419769287109375,63.80500030517578,63.91999816894531,63.25,63.29499816894531,246800,VTI
2006-03-13,44.52769088745117,63.959999084472656,64.13500213623047,63.810001373291016,64.08999633789062,309200,VTI
2006-03-14,44.9871826171875,64.62000274658203,64.625,63.82500076293945,63.994998931884766,331000,VTI
2006-03-15,45.18906021118164,64.91000366210938,65.0,64.49500274658203,64.57499694824219,341800,VTI
2006-03-16,45.28652572631836,65.05000305175781,65.29499816894531,65.0,65.125,210000,VTI
2006-03-17,45.32133102416992,65.0999984741211,65.26000213623047,65.00499725341797,65.08000183105469,262600,VTI
2006-03-20,45.22557067871094,64.69999694824219,65.07499694824219,64.68000030517578,65.07499694824219,268800,VTI
2006-03-21,44.97391891479492,64.33999633789062,65.06500244140625,64.25499725341797,64.70500183105469,247000,VTI
2006-03-22,45.24654769897461,64.7300033569336,64.79000091552734,64.30999755859375,64.375,252200,VTI
2006-03-23,45.23605728149414,64.71499633789062,64.73999786376953,64.45500183105469,64.6500015258789,295000,VTI
2006-03-24,45.29547882080078,64.80000305175781,64.95500183105469,64.53500366210938,64.74500274658203,443800,VTI
2006-03-27,45.26401138305664,64.75499725341797,64.83000183105469,64.5999984741211,64.7249984741211,240800,VTI
2006-03-28,44.99839401245117,64.375,65.0,64.30999755859375,64.82499694824219,195800,VTI
2006-03-29,45.417789459228516,64.9749984741211,65.07499694824219,64.375,64.375,175200,VTI
2006-03-30,45.29547882080078,64.80000305175781,65.30500030517578,64.66000366210938,65.04499816894531,203600,VTI
2006-03-31,45.31992721557617,64.83499908447266,65.00499725341797,64.58499908447266,64.92500305175781,271600,VTI
2006-04-03,45.27099609375,64.76499938964844,65.29499816894531,64.69999694824219,64.94999694824219,173400,VTI
2006-04-04,45.533119201660156,65.13999938964844,65.21499633789062,64.61499786376953,64.875,207000,VTI
2006-04-05,45.70088577270508,65.37999725341797,65.49500274658203,65.05999755859375,65.18000030517578,317200,VTI
2006-04-06,45.67992401123047,65.3499984741211,65.48999786376953,65.0,65.38500213623047,223000,VTI
2006-04-07,45.19061279296875,64.6500015258789,65.62999725341797,64.58000183105469,65.49500274658203,276600,VTI
2006-04-10,45.250057220458984,64.73500061035156,64.93499755859375,64.50499725341797,64.8499984741211,381200,VTI
2006-04-11,44.84111022949219,64.1500015258789,64.8949966430664,63.939998626708984,64.88500213623047,453600,VTI
2006-04-12,44.93198013305664,64.27999877929688,64.375,64.12000274658203,64.19499969482422,346800,VTI
2006-04-13,44.92148971557617,64.26499938964844,64.46499633789062,63.9900016784668,64.05000305175781,322200,VTI
2006-04-17,44.85160827636719,64.16500091552734,64.51000213623047,63.904998779296875,64.18000030517578,211600,VTI
2006-04-18,45.62399673461914,65.2699966430664,65.3949966430664,64.41999816894531,64.43000030517578,369600,VTI
2006-04-19,45.76031494140625,65.46499633789062,65.55500030517578,65.11000061035156,65.3499984741211,508200,VTI
2006-04-20,45.823219299316406,65.55500030517578,65.91500091552734,65.29000091552734,65.44000244140625,115800,VTI
2006-04-21,45.802249908447266,65.5250015258789,65.9000015258789,65.30500030517578,65.88999938964844,704200,VTI
2006-04-24,45.66944122314453,65.33499908447266,65.46499633789062,65.12999725341797,65.46499633789062,196000,VTI
2006-04-25,45.522640228271484,65.125,65.5,64.93000030517578,65.36499786376953,158800,VTI
2006-04-26,45.533119201660156,65.13999938964844,65.5250015258789,65.08499908447266,65.25499725341797,260400,VTI
2006-04-27,45.66594696044922,65.33000183105469,65.68499755859375,64.66999816894531,64.73999786376953,313200,VTI
2006-04-28,45.753326416015625,65.45500183105469,65.66999816894531,65.25499725341797,65.30000305175781,155400,VTI
2006-05-01,45.533119201660156,65.13999938964844,65.75,65.09500122070312,65.73500061035156,403400,VTI
2006-05-02,45.802249908447266,65.5250015258789,65.55000305175781,65.30000305175781,65.46499633789062,188600,VTI
2006-05-03,45.66944122314453,65.33499908447266,65.53500366210938,65.12999725341797,65.4800033569336,196000,VTI
2006-05-04,45.88261795043945,65.63999938964844,65.7300033569336,65.42500305175781,65.6449966430664,245800,VTI
2006-05-05,46.27408218383789,66.19999694824219,66.37999725341797,65.87000274658203,65.87000274658203,428800,VTI
2006-05-08,46.316017150878906,66.26000213623047,66.38500213623047,66.18499755859375,66.23500061035156,267800,VTI
2006-05-09,46.31251907348633,66.25499725341797,66.37000274658203,66.17500305175781,66.23500061035156,577200,VTI
2006-05-10,46.24960708618164,66.16500091552734,66.29000091552734,65.90499877929688,66.23999786376953,677600,VTI
2006-05-11,45.6519660949707,65.30999755859375,66.04000091552734,65.19499969482422,66.02999877929688,310200,VTI
2006-05-12,45.04030990600586,64.43499755859375,65.18499755859375,64.42500305175781,65.0,431600,VTI
2006-05-15,45.08926010131836,64.50499725341797,64.55500030517578,64.00499725341797,64.20500183105469,304400,VTI
2006-05-16,44.94595718383789,64.30000305175781,64.66999816894531,64.21499633789062,64.625,786400,VTI
2006-05-17,44.12462615966797,63.125,64.20999908447266,63.125,64.0250015258789,654400,VTI
2006-05-18,43.91842269897461,62.83000183105469,63.65999984741211,62.779998779296875,63.345001220703125,627600,VTI
2006-05-19,44.16658020019531,63.185001373291016,63.42499923706055,62.53499984741211,63.04999923706055,636000,VTI
