Date,Adj Close,Close,High,Low,Open,Volume,SEC_ID
2006-03-02,89.2995376586914,129.36000061035156,129.4199981689453,128.61000061035156,128.89999389648438,60642300,SPY
2006-03-03,88.88534545898438,128.75999450683594,130.07000732421875,128.64999389648438,128.6699981689453,73402500,SPY
2006-03-06,88.47804260253906,128.1699981689453,129.17999267578125,127.8499984741211,129.13999938964844,57478400,SPY
2006-03-07,88.3399887084961,127.97000122070312,128.05999755859375,127.4000015258789,127.86000061035156,61780800,SPY
2006-03-08,88.52639770507812,128.24000549316406,128.44000244140625,127.18000030517578,127.69999694824219,66692400,SPY
2006-03-09,87.93267822265625,127.37999725341797,128.67999267578125,127.37999725341797,128.27999877929688,56313600,SPY
2006-03-10,88.7679672241211,128.58999633789062,128.83999633789062,127.44000244140625,127.70999908447266,60490800,SPY
2006-03-13,88.93365478515625,128.8300018310547,129.16000366210938,128.52999877929688,128.83999633789062,45479100,SPY
2006-03-14,89.86554718017578,130.17999267578125,130.22999572753906,128.61000061035156,128.7100067138672,69877300,SPY
2006-03-15,90.26597595214844,130.75999450683594,130.86000061035156,129.85000610351562,130.14999389648438,53398900,SPY
2006-03-16,90.4522933959961,131.02999877929688,131.47000122070312,130.83999633789062,131.00999450683594,65526400,SPY
2006-03-17,90.52791595458984,130.6199951171875,130.89999389648438,130.3800048828125,130.67999267578125,47286800,SPY
2006-03-20,90.38233184814453,130.41000366210938,130.89999389648438,130.2100067138672,130.63999938964844,45538500,SPY
2006-03-21,89.81401062011719,129.58999633789062,130.99000549316406,129.4499969482422,130.3699951171875,87102700,SPY
2006-03-22,90.36153411865234,130.3800048828125,130.50999450683594,129.4499969482422,129.50999450683594,51605700,SPY
2006-03-23,90.1744155883789,130.11000061035156,130.38999938964844,129.66000366210938,130.25999450683594,46704200,SPY
2006-03-24,90.2437515258789,130.2100067138672,130.57000732421875,129.74000549316406,129.99000549316406,43209200,SPY
2006-03-27,90.11209106445312,130.02000427246094,130.27999877929688,129.74000549316406,130.02999877929688,32523000,SPY
2006-03-28,89.55757904052734,129.22000122070312,130.52999877929688,129.0500030517578,129.92999267578125,82079900,SPY
2006-03-29,90.1189956665039,130.02999877929688,130.5,129.2899932861328,129.41000366210938,61505700,SPY
2006-03-30,89.95958709716797,129.8000030517578,130.97999572753906,129.5500030517578,130.11000061035156,70571700,SPY
2006-03-31,89.98038482666016,129.8300018310547,130.24000549316406,129.3699951171875,130.02000427246094,62925600,SPY
2006-04-03,89.91107177734375,129.72999572753906,130.8699951171875,129.49000549316406,130.07000732421875,61624700,SPY
2006-04-04,90.4863052368164,130.55999755859375,130.72999572753906,129.36000061035156,129.72999572753906,54809300,SPY
2006-04-05,90.79816436767578,131.00999450683594,131.27999877929688,130.3800048828125,130.61000061035156,50607200,SPY
2006-04-06,90.70113372802734,130.8699951171875,131.2100067138672,130.19000244140625,130.85000610351562,57906200,SPY
2006-04-07,89.77936553955078,129.5399932861328,131.39999389648438,129.35000610351562,131.05999755859375,80180900,SPY
2006-04-10,89.91799926757812,129.74000549316406,130.0800018310547,129.25999450683594,129.74000549316406,41496500,SPY
2006-04-11,89.1556167602539,128.63999938964844,130.05999755859375,128.25,129.85000610351562,72799400,SPY
2006-04-12,89.32196807861328,128.8800048828125,129.1300048828125,128.61000061035156,128.77000427246094,43033700,SPY
2006-04-13,89.20415496826172,128.7100067138672,129.25,128.30999755859375,128.58999633789062,51051800,SPY
2006-04-17,89.16950225830078,128.66000366210938,129.30999755859375,128.02000427246094,128.8300018310547,64167700,SPY
2006-04-18,90.5833511352539,130.6999969482422,130.94000244140625,128.92999267578125,128.92999267578125,92531800,SPY
2006-04-19,90.7566146850586,130.9499969482422,131.07000732421875,130.24000549316406,130.75,87269000,SPY
2006-04-20,90.88135528564453,131.1300048828125,131.86000061035156,130.60000610351562,131.0,86005500,SPY
2006-04-21,90.89521026611328,131.14999389648438,131.7899932861328,130.6199951171875,131.69000244140625,72342600,SPY
2006-04-24,90.72886657714844,130.91000366210938,131.07000732421875,130.3800048828125,130.88999938964844,52546400,SPY
2006-04-25,90.35460662841797,130.3699951171875,131.1199951171875,129.9199981689453,131.0399932861328,84359800,SPY
2006-04-26,90.37541198730469,130.39999389648438,131.13999938964844,130.3000030517578,130.5,67262400,SPY
2006-04-27,90.81202697753906,131.02999877929688,131.6300048828125,129.58999633789062,129.89999389648438,124478600,SPY
2006-04-28,91.11701965332031,131.47000122070312,131.75,130.7100067138672,130.7899932861328,55854400,SPY
2006-05-01,90.37541198730469,130.39999389648438,131.8000030517578,130.32000732421875,131.47000122070312,64990300,SPY
2006-05-02,91.05460357666016,131.3800048828125,131.4600067138672,130.74000549316406,131.00999450683594,49063500,SPY
2006-05-03,90.71501159667969,130.88999938964844,131.32000732421875,130.4499969482422,131.14999389648438,60821300,SPY
2006-05-04,91.04074096679688,131.36000061035156,131.6199951171875,130.97000122070312,131.0800018310547,42921400,SPY
2006-05-05,91.84469604492188,132.52000427246094,132.8000030517578,131.85000610351562,132.0500030517578,62588200,SPY
2006-05-08,91.7337875366211,132.36000061035156,132.77000427246094,132.36000061035156,132.50999450683594,30016700,SPY
2006-05-09,91.91399383544922,132.6199951171875,132.77000427246094,132.30999755859375,132.4199981689453,29864000,SPY
2006-05-10,91.86546325683594,132.5500030517578,132.75,131.88999938964844,132.41000366210938,64378200,SPY
2006-05-11,90.7566146850586,130.9499969482422,132.5500030517578,130.52000427246094,132.50999450683594,80626900,SPY
2006-05-12,89.57147979736328,129.24000549316406,130.72000122070312,129.19000244140625,130.36000061035156,91726500,SPY
